B,gamma_min,gamma_max,alpha,delta,chi_squared
0.5,6990.0,34100.0,2.0,3.0,0.1268353495461655
0.5,6990.0,34100.0,2.0,3.56,0.0801021547590961
0.5,6990.0,34100.0,2.0,4.11,0.0495983636550053
0.5,6990.0,34100.0,2.0,4.67,0.0291016042896073
0.5,6990.0,34100.0,2.0,5.22,0.0169093425035738
0.5,6990.0,34100.0,2.0,5.78,0.011309076133324
0.5,6990.0,34100.0,2.0,6.33,0.0110913912583421
0.5,6990.0,34100.0,2.0,6.89,0.0149818419066391
0.5,6990.0,34100.0,2.0,7.44,0.0221730632900469
0.5,6990.0,34100.0,2.0,8.0,0.0321670403991734
0.5,6990.0,41900.0,2.0,3.0,0.1285530509525429
0.5,6990.0,41900.0,2.0,3.56,0.0817730237540614
0.5,6990.0,41900.0,2.0,4.11,0.0511187737546578
0.5,6990.0,41900.0,2.0,4.67,0.0307588813214111
0.5,6990.0,41900.0,2.0,5.22,0.0193079823253657
0.5,6990.0,41900.0,2.0,5.78,0.014665848022968
0.5,6990.0,41900.0,2.0,6.33,0.0152967984104078
0.5,6990.0,41900.0,2.0,6.89,0.0202348467465367
0.5,6990.0,41900.0,2.0,7.44,0.0283222443625386
0.5,6990.0,41900.0,2.0,8.0,0.039300961213264
0.5,6990.0,51400.0,2.0,3.0,0.1305242541930981
0.5,6990.0,51400.0,2.0,3.56,0.0836182324812557
0.5,6990.0,51400.0,2.0,4.11,0.052862341785819
0.5,6990.0,51400.0,2.0,4.67,0.0329027991868477
0.5,6990.0,51400.0,2.0,5.22,0.0223554468753205
0.5,6990.0,51400.0,2.0,5.78,0.0185269321832193
0.5,6990.0,51400.0,2.0,6.33,0.0201433338830522
0.5,6990.0,51400.0,2.0,6.89,0.0259449919766418
0.5,6990.0,51400.0,2.0,7.44,0.0350131088653744
0.5,6990.0,51400.0,2.0,8.0,0.0469668536796673
0.5,6990.0,63100.0,2.0,3.0,0.1327282572019681
0.5,6990.0,63100.0,2.0,3.56,0.0856284909898404
0.5,6990.0,63100.0,2.0,4.11,0.0549277996646085
0.5,6990.0,63100.0,2.0,4.67,0.0356533176938169
0.5,6990.0,63100.0,2.0,5.22,0.025844012046954
0.5,6990.0,63100.0,2.0,5.78,0.0229655275223413
0.5,6990.0,63100.0,2.0,6.33,0.0253935617751826
0.5,6990.0,63100.0,2.0,6.89,0.0321859087409349
0.5,6990.0,63100.0,2.0,7.44,0.0421748741700805
0.5,6990.0,63100.0,2.0,8.0,0.0551533404483596
0.5,8910.0,10000.0,2.0,3.0,0.1234751921725327
0.5,8910.0,10000.0,2.0,3.56,0.0758811616479437
0.5,8910.0,10000.0,2.0,4.11,0.045398028655166
0.5,8910.0,10000.0,2.0,4.67,0.025334744516513
0.5,8910.0,10000.0,2.0,5.22,0.0131126029172746
0.5,8910.0,10000.0,2.0,5.78,0.0061364125063587
0.5,8910.0,10000.0,2.0,6.33,0.0032362388846138
0.5,8910.0,10000.0,2.0,6.89,0.0033072288945206
0.5,8910.0,10000.0,2.0,7.44,0.0056470027601707
0.5,8910.0,10000.0,2.0,8.0,0.0100304233877373
0.5,8910.0,12300.0,2.0,3.0,0.1235298000435483
0.5,8910.0,12300.0,2.0,3.56,0.0764168195470996
0.5,8910.0,12300.0,2.0,4.11,0.046128888063849
0.5,8910.0,12300.0,2.0,4.67,0.0261026403406409
0.5,8910.0,12300.0,2.0,5.22,0.0138221285556427
0.5,8910.0,12300.0,2.0,5.78,0.0067274938102634
0.5,8910.0,12300.0,2.0,6.33,0.0036758853472735
0.5,8910.0,12300.0,2.0,6.89,0.0035720283206888
0.5,8910.0,12300.0,2.0,7.44,0.0061802041922557
0.5,8910.0,12300.0,2.0,8.0,0.0114605562261508
0.5,8910.0,15100.0,2.0,3.0,0.1240418840367402
0.5,8910.0,15100.0,2.0,3.56,0.0772648052270934
0.5,8910.0,15100.0,2.0,4.11,0.0470763457471259
0.5,8910.0,15100.0,2.0,4.67,0.0270183263908797
0.5,8910.0,15100.0,2.0,5.22,0.0146298220486165
0.5,8910.0,15100.0,2.0,5.78,0.0073784487882808
0.5,8910.0,15100.0,2.0,6.33,0.0041614876444658
0.5,8910.0,15100.0,2.0,6.89,0.0044888743712839
0.5,8910.0,15100.0,2.0,7.44,0.0079567935235858
0.5,8910.0,15100.0,2.0,8.0,0.0141309715359721
0.5,8910.0,18500.0,2.0,3.0,0.1249579851380971
0.5,8910.0,18500.0,2.0,3.56,0.0783893844927949
0.5,8910.0,18500.0,2.0,4.11,0.048216139112178
0.5,8910.0,18500.0,2.0,4.67,0.0280657776170372
0.5,8910.0,18500.0,2.0,5.22,0.0155256892121986
0.5,8910.0,18500.0,2.0,5.78,0.0081070577411173
0.5,8910.0,18500.0,2.0,6.33,0.0053184755091449
0.5,8910.0,18500.0,2.0,6.89,0.0064735435801627
0.5,8910.0,18500.0,2.0,7.44,0.0109057143784086
0.5,8910.0,18500.0,2.0,8.0,0.0181435773849431
0.5,8910.0,22700.0,2.0,3.0,0.1262518231465414
0.5,8910.0,22700.0,2.0,3.56,0.0797820689379181
0.5,8910.0,22700.0,2.0,4.11,0.0495493468390567
0.5,8910.0,22700.0,2.0,4.67,0.029251223232836
0.5,8910.0,22700.0,2.0,5.22,0.0165265584971899
0.5,8910.0,22700.0,2.0,5.78,0.0094282848891181
0.5,8910.0,22700.0,2.0,6.33,0.0074335452547252
0.5,8910.0,22700.0,2.0,6.89,0.0096334978819845
0.5,8910.0,22700.0,2.0,7.44,0.0150538155149459
0.5,8910.0,22700.0,2.0,8.0,0.0231528408206692
0.5,8910.0,27800.0,2.0,3.0,0.127860927688141
0.5,8910.0,27800.0,2.0,3.56,0.0813920385339977
0.5,8910.0,27800.0,2.0,4.11,0.0510350893792296
0.5,8910.0,27800.0,2.0,4.67,0.0305428853578006
0.5,8910.0,27800.0,2.0,5.22,0.017929300642524
0.5,8910.0,27800.0,2.0,5.78,0.0115532424857694
0.5,8910.0,27800.0,2.0,6.33,0.0105721139364013
0.5,8910.0,27800.0,2.0,6.89,0.0137057543377458
0.5,8910.0,27800.0,2.0,7.44,0.0199619333181058
0.5,8910.0,27800.0,2.0,8.0,0.029094665435236
0.5,8910.0,34100.0,2.0,3.0,0.1297736691722301
0.5,8910.0,34100.0,2.0,3.56,0.0832202651140508
0.5,8910.0,34100.0,2.0,4.11,0.0526807912377332
0.5,8910.0,34100.0,2.0,4.67,0.0321028827798476
0.5,8910.0,34100.0,2.0,5.22,0.0200019496277462
0.5,8910.0,34100.0,2.0,5.78,0.0146156268820091
0.5,8910.0,34100.0,2.0,6.33,0.0145103124646061
0.5,8910.0,34100.0,2.0,6.89,0.0185248308595379
0.5,8910.0,34100.0,2.0,7.44,0.0258114020210325
0.5,8910.0,34100.0,2.0,8.0,0.035853046350649
0.5,8910.0,41900.0,2.0,3.0,0.1319607439525087
0.5,8910.0,41900.0,2.0,3.56,0.0852469687854955
0.5,8910.0,41900.0,2.0,4.11,0.0544837673658703
0.5,8910.0,41900.0,2.0,4.67,0.0341225479646714
0.5,8910.0,41900.0,2.0,5.22,0.0228825205573064
0.5,8910.0,41900.0,2.0,5.78,0.0183627837079643
0.5,8910.0,41900.0,2.0,6.33,0.0191291583285981
0.5,8910.0,41900.0,2.0,6.89,0.0241613855733029
0.5,8910.0,41900.0,2.0,7.44,0.0322977059205677
0.5,8910.0,41900.0,2.0,8.0,0.0433291124485167
0.5,8910.0,51400.0,2.0,3.0,0.1343511294900029
0.5,8910.0,51400.0,2.0,3.56,0.0874143316981109
0.5,8910.0,51400.0,2.0,4.11,0.056575842520436
0.5,8910.0,51400.0,2.0,4.67,0.0367227960256639
0.5,8910.0,51400.0,2.0,5.22,0.0263179347020543
0.5,8910.0,51400.0,2.0,5.78,0.0226263388897583
0.5,8910.0,51400.0,2.0,6.33,0.024337515263063
0.5,8910.0,51400.0,2.0,6.89,0.0302008720304236
0.5,8910.0,51400.0,2.0,7.44,0.0393297513701355
0.5,8910.0,51400.0,2.0,8.0,0.0513062959029066
0.5,8910.0,63100.0,2.0,3.0,0.136937663088956
0.5,8910.0,63100.0,2.0,3.56,0.0897242204262082
0.5,8910.0,63100.0,2.0,4.11,0.0589676613181591
0.5,8910.0,63100.0,2.0,4.67,0.0398733172704466
0.5,8910.0,63100.0,2.0,5.22,0.0301897155335907
0.5,8910.0,63100.0,2.0,5.78,0.0274184512705989
0.5,8910.0,63100.0,2.0,6.33,0.0299156399763956
0.5,8910.0,63100.0,2.0,6.89,0.0367746572531168
0.5,8910.0,63100.0,2.0,7.44,0.0467921115334115
0.5,8910.0,63100.0,2.0,8.0,0.0597944203946593
0.05,1000.0,10000.0,2.0,3.0,0.6210984591511941
0.05,1000.0,10000.0,2.0,3.56,0.4849585707013134
0.05,1000.0,10000.0,2.0,4.11,0.3844184632359553
0.05,1000.0,10000.0,2.0,4.67,0.3056431547590746
0.05,1000.0,10000.0,2.0,5.22,0.2450588828983718
0.05,1000.0,10000.0,2.0,5.78,0.196228340052851
0.05,1000.0,10000.0,2.0,6.33,0.1580650709245203
0.05,1000.0,10000.0,2.0,6.89,0.1271093435834211
0.05,1000.0,10000.0,2.0,7.44,0.1028855678435161
0.05,1000.0,10000.0,2.0,8.0,0.0833536952958347
0.05,1000.0,12300.0,2.0,3.0,0.5643489494715006
0.05,1000.0,12300.0,2.0,3.56,0.436761384968677
0.05,1000.0,12300.0,2.0,4.11,0.3432665425765412
0.05,1000.0,12300.0,2.0,4.67,0.2704253066402749
0.05,1000.0,12300.0,2.0,5.22,0.2146915042502927
0.05,1000.0,12300.0,2.0,5.78,0.1699567818622706
0.05,1000.0,12300.0,2.0,6.33,0.1351611670830831
0.05,1000.0,12300.0,2.0,6.89,0.1071047124251655
0.05,1000.0,12300.0,2.0,7.44,0.0853261938408769
0.05,1000.0,12300.0,2.0,8.0,0.0679242199722933
0.05,1000.0,15100.0,2.0,3.0,0.5175290171288434
0.05,1000.0,15100.0,2.0,3.56,0.3978083107025075
0.05,1000.0,15100.0,2.0,4.11,0.3104473109113759
0.05,1000.0,15100.0,2.0,4.67,0.2426310748186074
0.05,1000.0,15100.0,2.0,5.22,0.1909370360048596
0.05,1000.0,15100.0,2.0,5.78,0.1495914834511611
0.05,1000.0,15100.0,2.0,6.33,0.117556053562097
0.05,1000.0,15100.0,2.0,6.89,0.0918376338085927
0.05,1000.0,15100.0,2.0,7.44,0.0720288098661994
0.05,1000.0,15100.0,2.0,8.0,0.05632893590389
0.05,1000.0,18500.0,2.0,3.0,0.4795185736740503
0.05,1000.0,18500.0,2.0,3.56,0.366577563604655
0.05,1000.0,18500.0,2.0,4.11,0.2843740313536642
0.05,1000.0,18500.0,2.0,4.67,0.2207277821461694
0.05,1000.0,18500.0,2.0,5.22,0.172357437101861
0.05,1000.0,18500.0,2.0,5.78,0.133800308151419
0.05,1000.0,18500.0,2.0,6.33,0.1040038251288628
0.05,1000.0,18500.0,2.0,6.89,0.0801792524146384
0.05,1000.0,18500.0,2.0,7.44,0.0619413374339725
0.05,1000.0,18500.0,2.0,8.0,0.0476099671963078
0.05,1000.0,22700.0,2.0,3.0,0.4483310058316209
0.05,1000.0,22700.0,2.0,3.56,0.3411847069243685
0.05,1000.0,22700.0,2.0,4.11,0.2633344293968985
0.05,1000.0,22700.0,2.0,4.67,0.2031811261957018
0.05,1000.0,22700.0,2.0,5.22,0.1575788743015922
0.05,1000.0,22700.0,2.0,5.78,0.1213376315260925
0.05,1000.0,22700.0,2.0,6.33,0.0933957174388681
0.05,1000.0,22700.0,2.0,6.89,0.0711348801662321
0.05,1000.0,22700.0,2.0,7.44,0.0541648624813976
0.05,1000.0,22700.0,2.0,8.0,0.0409415938786323
0.05,1000.0,27800.0,2.0,3.0,0.4232451527106255
0.05,1000.0,27800.0,2.0,3.56,0.3209194005996746
0.05,1000.0,27800.0,2.0,4.11,0.2466623237947089
0.05,1000.0,27800.0,2.0,4.67,0.1893757738608686
0.05,1000.0,27800.0,2.0,5.22,0.1460342598178648
0.05,1000.0,27800.0,2.0,5.78,0.1116758949184714
0.05,1000.0,27800.0,2.0,6.33,0.0852499306425804
0.05,1000.0,27800.0,2.0,6.89,0.0642493879203613
0.05,1000.0,27800.0,2.0,7.44,0.0482890125342719
0.05,1000.0,27800.0,2.0,8.0,0.0359337246128917
0.05,1000.0,34100.0,2.0,3.0,0.4027541496034854
0.05,1000.0,34100.0,2.0,3.56,0.3044914162320811
0.05,1000.0,34100.0,2.0,4.11,0.2332444214921107
0.05,1000.0,34100.0,2.0,4.67,0.1783469533634074
0.05,1000.0,34100.0,2.0,5.22,0.1368802132303661
0.05,1000.0,34100.0,2.0,5.78,0.104075729943759
0.05,1000.0,34100.0,2.0,6.33,0.0789098968599617
0.05,1000.0,34100.0,2.0,6.89,0.0589319932484081
0.05,1000.0,34100.0,2.0,7.44,0.0437975762465268
0.05,1000.0,34100.0,2.0,8.0,0.0321267058834223
0.05,1000.0,41900.0,2.0,3.0,0.3860756638607918
0.05,1000.0,41900.0,2.0,3.56,0.2912271718682768
0.05,1000.0,41900.0,2.0,4.11,0.2224949767192406
0.05,1000.0,41900.0,2.0,4.67,0.1695825896551569
0.05,1000.0,41900.0,2.0,5.22,0.1296650472278603
0.05,1000.0,41900.0,2.0,5.78,0.0981374156812651
0.05,1000.0,41900.0,2.0,6.33,0.0740031409386163
0.05,1000.0,41900.0,2.0,6.89,0.0548646433503547
0.05,1000.0,41900.0,2.0,7.44,0.0404004880616244
0.05,1000.0,41900.0,2.0,8.0,0.029264698527134
0.05,1000.0,51400.0,2.0,3.0,0.3727701811032994
0.05,1000.0,51400.0,2.0,3.56,0.2807395103310923
0.05,1000.0,51400.0,2.0,4.11,0.21407011691698
0.05,1000.0,51400.0,2.0,4.67,0.1627760243220927
0.05,1000.0,51400.0,2.0,5.22,0.1241133742642435
0.05,1000.0,51400.0,2.0,5.78,0.0936131274464322
0.05,1000.0,51400.0,2.0,6.33,0.0703029768698606
0.05,1000.0,51400.0,2.0,6.89,0.0518440846617883
0.05,1000.0,51400.0,2.0,7.44,0.037898642919347
0.05,1000.0,51400.0,2.0,8.0,0.0271816306146488
0.05,1000.0,63100.0,2.0,3.0,0.3620836833296477
0.05,1000.0,63100.0,2.0,3.56,0.2724026974031241
0.05,1000.0,63100.0,2.0,4.11,0.2074415935060741
0.05,1000.0,63100.0,2.0,4.67,0.1574780901481115
0.05,1000.0,63100.0,2.0,5.22,0.1198393850829828
0.05,1000.0,63100.0,2.0,5.78,0.0901706339569534
0.05,1000.0,63100.0,2.0,6.33,0.067521610188565
0.05,1000.0,63100.0,2.0,6.89,0.0496132836016246
0.05,1000.0,63100.0,2.0,7.44,0.0360723981606689
0.05,1000.0,63100.0,2.0,8.0,0.0256846576885245
0.05,1280.0,10000.0,2.0,3.0,0.6100453816269052
0.05,1280.0,10000.0,2.0,3.56,0.4742852863593059
0.05,1280.0,10000.0,2.0,4.11,0.374580001379334
0.05,1280.0,10000.0,2.0,4.67,0.2967742980625996
0.05,1280.0,10000.0,2.0,5.22,0.2371384793985233
0.05,1280.0,10000.0,2.0,5.78,0.1891384973922564
0.05,1280.0,10000.0,2.0,6.33,0.1516045827500927
0.05,1280.0,10000.0,2.0,6.89,0.1211072474560555
0.05,1280.0,10000.0,2.0,7.44,0.0972473009279332
0.05,1280.0,10000.0,2.0,8.0,0.077959437701148
0.05,1280.0,12300.0,2.0,3.0,0.5533844735923562
0.05,1280.0,12300.0,2.0,3.56,0.4267773086485052
0.05,1280.0,12300.0,2.0,4.11,0.3343378964588303
0.05,1280.0,12300.0,2.0,4.67,0.2625319102997452
0.05,1280.0,12300.0,2.0,5.22,0.2077406544025447
0.05,1280.0,12300.0,2.0,5.78,0.1638500771825122
0.05,1280.0,12300.0,2.0,6.33,0.1296705633522986
0.05,1280.0,12300.0,2.0,6.89,0.1020641228605105
0.05,1280.0,12300.0,2.0,7.44,0.0806049090535855
0.05,1280.0,12300.0,2.0,8.0,0.0634394917898596
0.05,1280.0,15100.0,2.0,3.0,0.5072809524903602
0.05,1280.0,15100.0,2.0,3.56,0.3887190183636525
0.05,1280.0,15100.0,2.0,4.11,0.3024379898583674
0.05,1280.0,15100.0,2.0,4.67,0.2356259302272294
0.05,1280.0,15100.0,2.0,5.22,0.1848227050850005
0.05,1280.0,15100.0,2.0,5.78,0.1442893656453248
0.05,1280.0,15100.0,2.0,6.33,0.1128511145525097
0.05,1280.0,15100.0,2.0,6.89,0.0875802219988108
0.05,1280.0,15100.0,2.0,7.44,0.0680518583580756
0.05,1280.0,15100.0,2.0,8.0,0.052572086903762
0.05,1280.0,18500.0,2.0,3.0,0.470115341378679
0.05,1280.0,18500.0,2.0,3.56,0.3583460924973235
0.05,1280.0,18500.0,2.0,4.11,0.2771808921672956
0.05,1280.0,18500.0,2.0,4.67,0.2144799813336104
0.05,1280.0,18500.0,2.0,5.22,0.16693913341198
0.05,1280.0,18500.0,2.0,5.78,0.1291385681663489
0.05,1280.0,18500.0,2.0,6.33,0.0999402628800097
0.05,1280.0,18500.0,2.0,6.89,0.0765467177768793
0.05,1280.0,18500.0,2.0,7.44,0.0585804087450009
0.05,1280.0,18500.0,2.0,8.0,0.0444342284457308
0.05,1280.0,22700.0,2.0,3.0,0.4397420549787372
0.05,1280.0,22700.0,2.0,3.56,0.3337222275575423
0.05,1280.0,22700.0,2.0,4.11,0.2568490170442685
0.05,1280.0,22700.0,2.0,4.67,0.1975769050149811
0.05,1280.0,22700.0,2.0,5.22,0.1527438515471417
0.05,1280.0,22700.0,2.0,5.78,0.1172018145901322
0.05,1280.0,22700.0,2.0,6.33,0.0898510509637001
0.05,1280.0,22700.0,2.0,6.89,0.0680061470518721
0.05,1280.0,22700.0,2.0,7.44,0.0513155831098553
0.05,1280.0,22700.0,2.0,8.0,0.0382486291743774
0.05,1280.0,27800.0,2.0,3.0,0.4153774792644826
0.05,1280.0,27800.0,2.0,3.56,0.3141159269286973
0.05,1280.0,27800.0,2.0,4.11,0.2407728623023496
0.05,1280.0,27800.0,2.0,4.67,0.1843069220256358
0.05,1280.0,27800.0,2.0,5.22,0.1416798051977705
0.05,1280.0,27800.0,2.0,5.78,0.1079696033383354
0.05,1280.0,27800.0,2.0,6.33,0.0821106790855123
0.05,1280.0,27800.0,2.0,6.89,0.0615273952466209
0.05,1280.0,27800.0,2.0,7.44,0.0458483221185465
0.05,1280.0,27800.0,2.0,8.0,0.0336484042086167
0.05,1280.0,34100.0,2.0,3.0,0.3955215809439785
0.05,1280.0,34100.0,2.0,3.56,0.2982580216452509
0.05,1280.0,34100.0,2.0,4.11,0.2278649404631999
0.05,1280.0,34100.0,2.0,4.67,0.1737323181987287
0.05,1280.0,34100.0,2.0,5.22,0.1329303818478213
0.05,1280.0,34100.0,2.0,5.78,0.1007283121394861
0.05,1280.0,34100.0,2.0,6.33,0.0760912750110403
0.05,1280.0,34100.0,2.0,6.89,0.0565467874249411
0.05,1280.0,34100.0,2.0,7.44,0.0416870459627523
0.05,1280.0,34100.0,2.0,8.0,0.030186281593771
0.05,1280.0,41900.0,2.0,3.0,0.3793984724325075
0.05,1280.0,41900.0,2.0,3.56,0.2854868566764488
0.05,1280.0,41900.0,2.0,4.11,0.2175532033032092
0.05,1280.0,41900.0,2.0,4.67,0.1653551154769635
0.05,1280.0,41900.0,2.0,5.22,0.1260577912642412
0.05,1280.0,41900.0,2.0,5.78,0.0950916338370004
0.05,1280.0,41900.0,2.0,6.33,0.0714496821089416
0.05,1280.0,41900.0,2.0,6.89,0.0527457258385613
0.05,1280.0,41900.0,2.0,7.44,0.0385583739500668
0.05,1280.0,41900.0,2.0,8.0,0.0276059118553681
0.05,1280.0,51400.0,2.0,3.0,0.3665712030147476
0.05,1280.0,51400.0,2.0,3.56,0.2754205711433614
0.05,1280.0,51400.0,2.0,4.11,0.2095001365104432
0.05,1280.0,51400.0,2.0,4.67,0.1588754453325574
0.05,1280.0,51400.0,2.0,5.22,0.1207935729294645
0.05,1280.0,51400.0,2.0,5.78,0.0908186658260924
0.05,1280.0,51400.0,2.0,6.33,0.0679686847482058
0.05,1280.0,51400.0,2.0,6.89,0.0499282155749474
0.05,1280.0,51400.0,2.0,7.44,0.0362805806457277
0.05,1280.0,51400.0,2.0,8.0,0.0257471881320618
0.05,1280.0,63100.0,2.0,3.0,0.3563032519388636
0.05,1280.0,63100.0,2.0,3.56,0.2674504562914987
0.05,1280.0,63100.0,2.0,4.11,0.2031935073187881
0.05,1280.0,63100.0,2.0,4.67,0.1538590031870491
0.05,1280.0,63100.0,2.0,5.22,0.1167656595856119
0.05,1280.0,63100.0,2.0,5.78,0.0875898361663602
0.05,1280.0,63100.0,2.0,6.33,0.0653721585261155
0.05,1280.0,63100.0,2.0,6.89,0.0478558737619226
0.05,1280.0,63100.0,2.0,7.44,0.0346310561326461
0.05,1280.0,63100.0,2.0,8.0,0.0244301865393559
0.05,1630.0,10000.0,2.0,3.0,0.59652704181271
0.05,1630.0,10000.0,2.0,3.56,0.46193581908301
0.05,1630.0,10000.0,2.0,4.11,0.3635404340817476
0.05,1630.0,10000.0,2.0,4.67,0.2870200024363037
0.05,1630.0,10000.0,2.0,5.22,0.2285439920516993
0.05,1630.0,10000.0,2.0,5.78,0.1816128616306898
0.05,1630.0,10000.0,2.0,6.33,0.1449369111856691
0.05,1630.0,10000.0,2.0,6.89,0.1151131619902719
0.05,1630.0,10000.0,2.0,7.44,0.0917455560443167
0.05,1630.0,10000.0,2.0,8.0,0.0728327826011026
0.05,1630.0,12300.0,2.0,3.0,0.5408079562991905
0.05,1630.0,12300.0,2.0,3.56,0.4156725647455556
0.05,1630.0,12300.0,2.0,4.11,0.3245955646062158
0.05,1630.0,12300.0,2.0,4.67,0.2540382439741445
0.05,1630.0,12300.0,2.0,5.22,0.2003372190497621
0.05,1630.0,12300.0,2.0,5.78,0.1574325588596843
0.05,1630.0,12300.0,2.0,6.33,0.1240822809024238
0.05,1630.0,12300.0,2.0,6.89,0.097101170781461
0.05,1630.0,12300.0,2.0,7.44,0.0761126170757875
0.05,1630.0,12300.0,2.0,8.0,0.0592728713594004
0.05,1630.0,15100.0,2.0,3.0,0.4958864951229501
0.05,1630.0,15100.0,2.0,3.56,0.3788199302217987
0.05,1630.0,15100.0,2.0,4.11,0.2938427201591113
0.05,1630.0,15100.0,2.0,4.67,0.2281965648176048
0.05,1630.0,15100.0,2.0,5.22,0.1783981287735675
0.05,1630.0,15100.0,2.0,5.78,0.1387660864043117
0.05,1630.0,15100.0,2.0,6.33,0.1081068351181629
0.05,1630.0,15100.0,2.0,6.89,0.0834365151728949
0.05,1630.0,15100.0,2.0,7.44,0.0643492058632271
0.05,1630.0,15100.0,2.0,8.0,0.0491780594227794
0.05,1630.0,18500.0,2.0,3.0,0.4598401229218112
0.05,1630.0,18500.0,2.0,3.56,0.3494995736694166
0.05,1630.0,18500.0,2.0,4.11,0.2695516563636905
0.05,1630.0,18500.0,2.0,4.67,0.2079281490493459
0.05,1630.0,18500.0,2.0,5.22,0.1613102514642388
0.05,1630.0,18500.0,2.0,5.78,0.1243341298537198
0.05,1630.0,18500.0,2.0,6.33,0.0958503534188668
0.05,1630.0,18500.0,2.0,6.89,0.0730503311333592
0.05,1630.0,18500.0,2.0,7.44,0.0554934688902179
0.05,1630.0,18500.0,2.0,8.0,0.0416506604501928
0.05,1630.0,22700.0,2.0,3.0,0.4304635436312636
0.05,1630.0,22700.0,2.0,3.56,0.3257813076070848
0.05,1630.0,22700.0,2.0,4.11,0.2500362732377334
0.05,1630.0,22700.0,2.0,4.67,0.191757835149865
0.05,1630.0,22700.0,2.0,5.22,0.1477731909349605
0.05,1630.0,22700.0,2.0,5.78,0.1129870169161218
0.05,1630.0,22700.0,2.0,6.33,0.0862897573242107
0.05,1630.0,22700.0,2.0,6.89,0.0650195007942337
0.05,1630.0,22700.0,2.0,7.44,0.0487268778418336
0.05,1630.0,22700.0,2.0,8.0,0.0359522696759335
0.05,1630.0,27800.0,2.0,3.0,0.4069500149906633
0.05,1630.0,27800.0,2.0,3.56,0.3069348124430915
0.05,1630.0,27800.0,2.0,4.11,0.2346379708737648
0.05,1630.0,27800.0,2.0,4.67,0.1790911566964364
0.05,1630.0,27800.0,2.0,5.22,0.1372471260050273
0.05,1630.0,27800.0,2.0,5.78,0.1042332153354257
0.05,1630.0,27800.0,2.0,6.33,0.0789750409326002
0.05,1630.0,27800.0,2.0,6.89,0.0589312559041765
0.05,1630.0,27800.0,2.0,7.44,0.0436582884968112
0.05,1630.0,27800.0,2.0,8.0,0.0317325302229911
0.05,1630.0,34100.0,2.0,3.0,0.3878289607936456
0.05,1630.0,34100.0,2.0,3.56,0.2917261961983423
0.05,1630.0,34100.0,2.0,4.11,0.2223050976028607
0.05,1630.0,34100.0,2.0,4.67,0.1690250254260004
0.05,1630.0,34100.0,2.0,5.22,0.1289482534338472
0.05,1630.0,34100.0,2.0,5.78,0.0973898599108988
0.05,1630.0,34100.0,2.0,6.33,0.0733070782763593
0.05,1630.0,34100.0,2.0,6.89,0.0542593228868429
0.05,1630.0,34100.0,2.0,7.44,0.0398094287091521
0.05,1630.0,34100.0,2.0,8.0,0.0285802848431574
0.05,1630.0,41900.0,2.0,3.0,0.372340958778924
0.05,1630.0,41900.0,2.0,3.56,0.2795122388858538
0.05,1630.0,41900.0,2.0,4.11,0.2124840371080202
0.05,1630.0,41900.0,2.0,4.67,0.1610792378797654
0.05,1630.0,41900.0,2.0,5.22,0.1224556932847562
0.05,1630.0,41900.0,2.0,5.78,0.0920866164342269
0.05,1630.0,41900.0,2.0,6.33,0.068957783073721
0.05,1630.0,41900.0,2.0,6.89,0.0507126489854556
0.05,1630.0,41900.0,2.0,7.44,0.0369208953857248
0.05,1630.0,41900.0,2.0,8.0,0.0262557727376955
0.05,1630.0,51400.0,2.0,3.0,0.3600563852551874
0.05,1630.0,51400.0,2.0,3.56,0.2699195529260881
0.05,1630.0,51400.0,2.0,4.11,0.204846009749322
0.05,1630.0,51400.0,2.0,4.67,0.1549626154459987
0.05,1630.0,51400.0,2.0,5.22,0.1175095130362318
0.05,1630.0,51400.0,2.0,5.78,0.0880909018189733
0.05,1630.0,51400.0,2.0,6.33,0.0657180460285523
0.05,1630.0,51400.0,2.0,6.89,0.0481032328799865
0.05,1630.0,51400.0,2.0,7.44,0.0348232196194672
0.05,1630.0,51400.0,2.0,8.0,0.0245921356786836
0.05,1630.0,63100.0,2.0,3.0,0.3502608322276956
0.05,1630.0,63100.0,2.0,3.56,0.2623599085995832
0.05,1630.0,63100.0,2.0,4.11,0.1988975686928842
0.05,1630.0,63100.0,2.0,4.67,0.1502580192083352
0.05,1630.0,63100.0,2.0,5.22,0.1137533583931773
0.05,1630.0,63100.0,2.0,5.78,0.0850975183914238
0.05,1630.0,63100.0,2.0,6.33,0.0633249257094692
0.05,1630.0,63100.0,2.0,6.89,0.0462047740105527
0.05,1630.0,63100.0,2.0,7.44,0.0333211257626801
0.05,1630.0,63100.0,2.0,8.0,0.0234213514861859
0.05,2070.0,10000.0,2.0,3.0,0.5727164801378332
0.05,2070.0,10000.0,2.0,3.56,0.4410335861338695
0.05,2070.0,10000.0,2.0,4.11,0.3452763807929783
0.05,2070.0,10000.0,2.0,4.67,0.2711266221253203
0.05,2070.0,10000.0,2.0,5.22,0.214688126395833
0.05,2070.0,10000.0,2.0,5.78,0.1695751431502712
0.05,2070.0,10000.0,2.0,6.33,0.1344714438103879
0.05,2070.0,10000.0,2.0,6.89,0.1060142895361878
0.05,2070.0,10000.0,2.0,7.44,0.0837210277531656
0.05,2070.0,10000.0,2.0,8.0,0.0656592382540592
0.05,2070.0,12300.0,2.0,3.0,0.5196328156973627
0.05,2070.0,12300.0,2.0,3.56,0.3974458099260515
